taxon,we.ep,we.eBH,wi.ep,wi.eBH,rab.all,rab.win.NAT,rab.win.Tumor,diff.btw,diff.win,effect,overlap,p_min,significant,direction
Unknown genus20,0.5452834768234476,1,0.651550450620361,0.9166593323666544,-1.9417688616308704,-1.7816326699810627,-2.146367345719476,-0.22210161328166045,6.454510970609737,-0.033177214327967663,0.4721055789774578,0.9166593323666544,FALSE,ns
Granulicatella,0.16620556482957952,0.9409801298088458,0.7529232575360727,0.9611401582652046,-1.6636028507666838,-1.5777263077721262,-1.7986467349584991,-0.0938380755342898,8.172070022997868,-0.012677830020797497,0.4897020596224095,0.9409801298088458,FALSE,ns
Massilia,0.8156687381498536,1,0.6118535599600894,0.9426508384371679,0.431724953783724,0.5342588625677704,0.28850215763273646,-0.32360454511480263,8.07584882714989,-0.04185077976086643,0.4658000001145358,0.9426508384371679,FALSE,ns
Fusobacterium,0.14577180902256726,0.9452101578870697,0.3146573632536946,1,1.1101853110243889,1.0333503560666912,1.2515905747000815,0.15450028508492863,7.8798369344404025,0.020876267784652968,0.48460000005138243,0.9452101578870697,FALSE,ns
Escherichia/Shigella,0.7785521730469034,1,0.6599058417094311,0.9453351303974482,-1.4284216008990684,-1.280303302442464,-1.5757068802248089,-0.25582335230670505,9.913396339268623,-0.03106560828183375,0.4733053390214142,0.9453351303974482,FALSE,ns
Blastococcus,0.30297856407869383,0.9907757245810556,0.8025083050591829,0.9529083478792374,-2.996674420391459,-2.856015258437222,-3.175357587481689,-0.17598934608524974,5.58836538468803,-0.025326366955798294,0.4743051390580472,0.9529083478792374,FALSE,ns
Brevundimonas,0.7865517057851393,1,0.7360969361090394,0.964589872220905,-1.9564942616470882,-1.8012491197797411,-2.1392796823134006,-0.15526864533080253,9.11202025181875,-0.018504446156780346,0.4831033793804988,0.964589872220905,FALSE,ns
Pseudomonas,0.15908756821873346,0.9662108272226556,0.26416728532743877,1,7.9847427899267744,7.889940585069915,8.145735149815277,0.32079443145065234,7.973169761783346,0.04434208417117965,0.4690000001037317,0.9662108272226556,FALSE,ns
Rhizobium,0.879182675172926,1,0.8423945106920274,0.9705377025126231,-2.688050835357915,-2.4911532686899687,-2.929619853391147,-0.2885375202988323,5.445483926293587,-0.04431470584155592,0.46040000013283294,0.9705377025126231,FALSE,ns
Lactobacillus,0.1792531562052442,0.9739642700147021,0.23499252743361435,1,1.8608996910258808,1.663983636383299,4.380605571225531,0.4022023824859189,7.2141775258870435,0.05473343571183602,0.4709058189335041,0.9739642700147021,FALSE,ns
